76 | 79	10	1024	64	16	12	2	12	7226972	6886923	883360	2141750	19,0355	0,963696	-2,08033	-16,9552	18,6402	0,957902	18,6988	0,956977	0,60499	0,366012	17,6998
76 | 79	10	2048	64	32	12	2	12	7226972	6886923	883360	4255570	18,2903	0,925969	-4,13417	-14,1562	17,8073	0,915097	17,8241	0,912211	0,688944	0,474644	33,1765
76 | 79	15	256	16	16	12	3	12	7226967	6886918	11910750	454850	23,2434	0,988837	-0,449429	-22,7939	22,2621	0,988439	22,3302	0,988136	0,973264	0,947244	18,5417
82 | 83	10	128	16	8	12	2	12	7460467	7407494	867644	300301	19,6271	0,994946	-0,270114	-19,3569	19,4316	0,994799	19,3729	0,993846	0,474175	0,224842	7,418
82 | 83	10	256	16	16	12	2	12	7460467	7407494	867644	577608	19,5402	0,990545	-0,525312	-19,0149	19,3301	0,989603	19,2736	0,988755	0,488244	0,238382	18,0122
82 | 83	10	512	32	16	12	2	12	7460467	7407494	867644	1131708	19,3663	0,981727	-1,03634	-18,3299	19,1257	0,979139	19,0739	0,97851	0,516225	0,266489	18,5787
82 | 83	10	1024	64	16	12	2	12	7460467	7407494	867644	2239598	19,0097	0,96365	-2,05582	-16,9539	18,7104	0,957878	18,6683	0,957701	0,565993	0,320348	18,0067
82 | 83	10	2048	64	32	12	2	12	7460467	7407494	867644	4454007	18,2701	0,92616	-4,09552	-14,1746	17,8512	0,913893	17,8294	0,914666	0,655605	0,429818	34,9656
82 | 83	15	256	16	16	12	3	12	7460462	7407489	11790868	475952	23,2316	0,988952	-0,447054	-22,7846	22,3921	0,988308	22,3222	0,988376	0,935152	0,874509	18,801
89 | 92	10	128	16	8	12	2	12	7252880	8734375	913248	304393	19,7116	0,995504	-0,26097	-19,4507	19,5048	0,994602	19,4797	0,99476	0,468399	0,219398	8,57778
89 | 92	10	256	16	16	12	2	12	7252880	8734375	913248	607165	19,6228	0,991016	-0,520745	-19,102	19,4	0,989258	19,3766	0,989497	0,484199	0,234449	20,9291
89 | 92	10	512	32	16	12	2	12	7252880	8734375	913248	1212597	19,4433	0,981952	-1,04006	-18,4032	19,1889	0,978494	19,1689	0,97889	0,51419	0,264391	20,5261
89 | 92	10	1024	64	16	12	2	12	7252880	8734375	913248	2423085	19,0769	0,96345	-2,07753	-16,9994	18,76	0,95662	18,7471	0,957353	0,568668	0,323383	20,3971
89 | 92	10	2048	64	32	12	2	12	7252880	8734375	913248	4843122	18,3149	0,924962	-4,15189	-14,163	17,8726	0,911369	17,8743	0,912781	0,664391	0,441416	38,4283
89 | 92	15	256	16	16	12	3	12	7252875	8734370	13967704	513170	23,4671	0,988689	-0,447886	-23,0192	22,421	0,988189	22,6097	0,988113	0,975601	0,951797	20,7312
96 | 98	10	128	16	8	12	2	12	8690638	6985375	918995	296986	19,7211	0,995527	-0,259818	-19,4613	19,4743	0,994764	19,4822	0,994698	0,492776	0,242828	8,14504
96 | 98	10	256	16	16	12	2	12	8690638	6985375	918995	593832	19,632	0,991031	-0,519527	-19,1125	19,3714	0,989506	19,3779	0,98937	0,507341	0,257395	20,0221
